day,month,year,hour,min,elev
20,11,2018,9,18,2.34
20,11,2018,9,19,2.35
20,11,2018,9,20,2.38
20,11,2018,9,21,2.35
20,11,2018,9,22,2.34
20,11,2018,9,23,2.34
20,11,2018,9,24,2.38
20,11,2018,9,25,2.39
20,11,2018,9,26,2.36
20,11,2018,9,27,2.39
20,11,2018,9,28,2.41
20,11,2018,9,29,2.37
20,11,2018,9,30,2.42
20,11,2018,9,31,2.38
20,11,2018,9,32,2.42
20,11,2018,9,33,2.42
20,11,2018,9,34,2.39
20,11,2018,9,35,2.44
20,11,2018,9,36,2.44
20,11,2018,9,37,2.4
20,11,2018,9,38,2.38
20,11,2018,9,39,2.39
20,11,2018,9,40,2.42
20,11,2018,9,41,2.44
20,11,2018,9,42,2.44
20,11,2018,9,43,2.43
20,11,2018,9,44,2.42
20,11,2018,9,45,2.45
20,11,2018,9,46,2.45
20,11,2018,9,47,2.44
20,11,2018,9,48,2.47
20,11,2018,9,49,2.47
20,11,2018,9,50,2.44
20,11,2018,9,51,2.46
20,11,2018,9,52,2.44
20,11,2018,9,53,2.47
20,11,2018,9,54,2.47
20,11,2018,9,55,2.45
20,11,2018,9,56,2.51
20,11,2018,9,57,2.49
20,11,2018,9,58,2.5
20,11,2018,9,59,2.49
20,11,2018,10,0,2.49
20,11,2018,10,1,2.5
20,11,2018,10,2,2.49
20,11,2018,10,3,2.5
20,11,2018,10,4,2.53
20,11,2018,10,5,2.49
20,11,2018,10,6,2.52
20,11,2018,10,7,2.53
20,11,2018,10,8,2.51
20,11,2018,10,9,2.51
20,11,2018,10,10,2.53
20,11,2018,10,11,2.51
20,11,2018,10,12,2.53
20,11,2018,10,13,2.51
20,11,2018,10,14,2.55
20,11,2018,10,15,2.55
20,11,2018,10,16,2.55
20,11,2018,10,17,2.55
20,11,2018,10,18,2.54
20,11,2018,10,19,2.55
20,11,2018,10,20,2.57
20,11,2018,10,21,2.57
20,11,2018,10,22,2.56
20,11,2018,10,23,2.56
20,11,2018,10,24,2.58
20,11,2018,10,25,2.57
20,11,2018,10,26,2.56
20,11,2018,10,27,2.56
20,11,2018,10,28,2.57
20,11,2018,10,29,2.58
20,11,2018,10,30,2.59
20,11,2018,10,31,2.59
20,11,2018,10,32,2.61
20,11,2018,10,33,2.56
20,11,2018,10,34,2.6
20,11,2018,10,35,2.6
20,11,2018,10,36,2.61
20,11,2018,10,37,2.6
20,11,2018,10,38,2.58
20,11,2018,10,39,2.58
20,11,2018,10,40,2.65
20,11,2018,10,41,2.61
20,11,2018,10,42,2.64
20,11,2018,10,43,2.59
20,11,2018,10,44,2.62
20,11,2018,10,45,2.62
20,11,2018,10,46,2.63
20,11,2018,10,47,2.6
20,11,2018,10,48,2.64
20,11,2018,10,49,2.65
20,11,2018,10,50,2.62
20,11,2018,10,51,2.66
20,11,2018,10,52,2.65
20,11,2018,10,53,2.63
20,11,2018,10,54,2.65
20,11,2018,10,55,2.67
20,11,2018,10,56,2.63
20,11,2018,10,57,2.62
20,11,2018,10,58,2.66
20,11,2018,10,59,2.65
20,11,2018,11,0,2.66
20,11,2018,11,1,2.65
20,11,2018,11,2,2.66
20,11,2018,11,3,2.69
20,11,2018,11,4,2.66
20,11,2018,11,5,2.66
20,11,2018,11,6,2.69
20,11,2018,11,7,2.64
20,11,2018,11,8,2.7
20,11,2018,11,9,2.64
20,11,2018,11,10,2.7
20,11,2018,11,11,2.67
20,11,2018,11,12,2.67
20,11,2018,11,13,2.67
20,11,2018,11,14,2.68
20,11,2018,11,15,2.65
20,11,2018,11,16,2.7
20,11,2018,11,17,2.68
20,11,2018,11,18,2.68
20,11,2018,11,19,2.68
20,11,2018,11,20,2.69
20,11,2018,11,21,2.68
20,11,2018,11,22,2.69
20,11,2018,11,23,2.67
20,11,2018,11,24,2.68
20,11,2018,11,25,2.71
20,11,2018,11,26,2.7
20,11,2018,11,27,2.67
20,11,2018,11,28,2.68
20,11,2018,11,29,2.71
20,11,2018,11,30,2.72
20,11,2018,11,31,2.72
20,11,2018,11,32,2.72
20,11,2018,11,33,2.73
20,11,2018,11,34,2.72
20,11,2018,11,35,2.74
20,11,2018,11,36,2.72
20,11,2018,11,37,2.7
20,11,2018,11,38,2.75
20,11,2018,11,39,2.72
20,11,2018,11,40,2.72
20,11,2018,11,41,2.7
20,11,2018,11,42,2.74
20,11,2018,11,43,2.75
20,11,2018,11,44,2.69
20,11,2018,11,45,2.72
20,11,2018,11,46,2.73
20,11,2018,11,47,2.73
20,11,2018,11,48,2.74
20,11,2018,11,49,2.69
20,11,2018,11,50,2.73
20,11,2018,11,51,2.74
20,11,2018,11,52,2.71
20,11,2018,11,53,2.72
20,11,2018,11,54,2.71
20,11,2018,11,55,2.71
20,11,2018,11,56,2.73
20,11,2018,11,57,2.75
20,11,2018,11,58,2.72
20,11,2018,12,4,2.73
20,11,2018,12,5,2.7
20,11,2018,12,6,2.74
20,11,2018,12,7,2.73
20,11,2018,12,8,2.75
20,11,2018,12,9,2.76
20,11,2018,12,10,2.71
20,11,2018,12,11,2.71
20,11,2018,12,12,2.75
20,11,2018,12,13,2.7
20,11,2018,12,14,2.74
20,11,2018,12,15,2.75
20,11,2018,12,16,2.73
20,11,2018,12,17,2.75
20,11,2018,12,18,2.75
20,11,2018,12,19,2.76
20,11,2018,12,20,2.76
20,11,2018,12,21,2.72
20,11,2018,12,22,2.74
20,11,2018,12,23,2.72
20,11,2018,12,24,2.75
20,11,2018,12,25,2.73
20,11,2018,12,26,2.71
20,11,2018,12,27,2.74
20,11,2018,12,28,2.71
20,11,2018,12,29,2.73
20,11,2018,12,30,2.7
20,11,2018,12,31,2.7
20,11,2018,12,32,2.7
20,11,2018,12,33,2.69
20,11,2018,12,34,2.71
20,11,2018,12,35,2.74
20,11,2018,12,36,2.71
20,11,2018,12,37,2.73
20,11,2018,12,38,2.73
20,11,2018,12,39,2.72
20,11,2018,12,40,2.73
20,11,2018,12,41,2.71
20,11,2018,12,42,2.72
20,11,2018,12,43,2.74
20,11,2018,12,44,2.68
20,11,2018,12,45,2.72
20,11,2018,12,46,2.7
20,11,2018,12,47,2.75
20,11,2018,12,48,2.72
20,11,2018,12,49,2.69
20,11,2018,12,50,2.71
20,11,2018,12,51,2.7
20,11,2018,12,52,2.69
20,11,2018,12,53,2.7
20,11,2018,12,54,2.7
20,11,2018,12,55,2.69
20,11,2018,12,56,2.69
20,11,2018,12,57,2.69
20,11,2018,12,58,2.66
20,11,2018,12,59,2.68
20,11,2018,13,0,2.69
20,11,2018,13,1,2.68
20,11,2018,13,2,2.66
20,11,2018,13,3,2.66
20,11,2018,13,4,2.67
20,11,2018,13,5,2.67
20,11,2018,13,6,2.66
20,11,2018,13,7,2.66
20,11,2018,13,8,2.66
20,11,2018,13,9,2.68
20,11,2018,13,10,2.64
20,11,2018,13,11,2.66
20,11,2018,13,12,2.68
20,11,2018,13,13,2.66
20,11,2018,13,14,2.67
20,11,2018,13,15,2.66
20,11,2018,13,16,2.65
20,11,2018,13,17,2.63
20,11,2018,13,18,2.64
20,11,2018,13,19,2.65
20,11,2018,13,20,2.64
20,11,2018,13,21,2.65
20,11,2018,13,22,2.62
20,11,2018,13,23,2.65
20,11,2018,13,24,2.65
20,11,2018,13,25,2.62
20,11,2018,13,26,2.61
20,11,2018,13,27,2.58
20,11,2018,13,28,2.61
20,11,2018,13,29,2.61
20,11,2018,13,30,2.61
20,11,2018,13,31,2.62
20,11,2018,13,32,2.59
20,11,2018,13,33,2.64
20,11,2018,13,34,2.61
20,11,2018,13,35,2.61
20,11,2018,13,36,2.61
20,11,2018,13,37,2.59
20,11,2018,13,38,2.59
20,11,2018,13,39,2.59
20,11,2018,13,40,2.56
20,11,2018,13,41,2.56
20,11,2018,13,42,2.58
20,11,2018,13,43,2.56
20,11,2018,13,44,2.54
20,11,2018,13,45,2.59
20,11,2018,13,46,2.57
20,11,2018,13,47,2.58
20,11,2018,13,48,2.58
20,11,2018,13,49,2.53
20,11,2018,13,50,2.55
20,11,2018,13,51,2.54
20,11,2018,13,52,2.56
20,11,2018,13,53,2.59
20,11,2018,13,54,2.54
20,11,2018,13,55,2.53
20,11,2018,13,56,2.55
20,11,2018,13,57,2.55
20,11,2018,13,58,2.56
20,11,2018,13,59,2.54
20,11,2018,14,0,2.51
20,11,2018,14,1,2.54
20,11,2018,14,2,2.51
20,11,2018,14,3,2.53
20,11,2018,14,4,2.5
20,11,2018,14,5,2.48
20,11,2018,14,6,2.48
20,11,2018,14,7,2.51
20,11,2018,14,8,2.5
20,11,2018,14,9,2.48
20,11,2018,14,10,2.48
20,11,2018,14,11,2.5
20,11,2018,14,12,2.46
20,11,2018,14,13,2.47
20,11,2018,14,14,2.48
20,11,2018,14,15,2.48
20,11,2018,14,16,2.49
20,11,2018,14,17,2.46
20,11,2018,14,18,2.47
20,11,2018,14,19,2.48
20,11,2018,14,20,2.44
20,11,2018,14,21,2.44
20,11,2018,14,22,2.44
20,11,2018,14,23,2.44
20,11,2018,14,24,2.44
20,11,2018,14,25,2.46
20,11,2018,14,26,2.43
20,11,2018,14,27,2.4
20,11,2018,14,28,2.46
20,11,2018,14,29,2.45
20,11,2018,14,30,2.43
20,11,2018,14,31,2.41
20,11,2018,14,32,2.43
20,11,2018,14,33,2.4
20,11,2018,14,34,2.4
20,11,2018,14,35,2.42
20,11,2018,14,36,2.37
20,11,2018,14,37,2.4
20,11,2018,14,38,2.41
20,11,2018,14,39,2.39
20,11,2018,14,40,2.42
20,11,2018,14,41,2.38
20,11,2018,14,42,2.37
20,11,2018,14,43,2.39
20,11,2018,14,44,2.36
20,11,2018,14,45,2.38
20,11,2018,14,46,2.36
20,11,2018,14,47,2.36
20,11,2018,14,48,2.37
20,11,2018,14,49,2.36
20,11,2018,14,50,2.35
20,11,2018,14,51,2.35
20,11,2018,14,52,2.35
20,11,2018,14,53,2.35
20,11,2018,14,54,2.3
20,11,2018,14,55,2.31
20,11,2018,14,56,2.33
20,11,2018,14,57,2.3
20,11,2018,14,58,2.29
20,11,2018,14,59,2.3
20,11,2018,15,0,2.31
20,11,2018,15,1,2.29
20,11,2018,15,2,2.29
20,11,2018,15,3,2.29
20,11,2018,15,4,2.3
20,11,2018,15,5,2.32
20,11,2018,15,6,2.26
20,11,2018,15,7,2.26
20,11,2018,15,8,2.28
20,11,2018,15,9,2.3
20,11,2018,15,10,2.26
20,11,2018,15,11,2.26
20,11,2018,15,12,2.27
20,11,2018,15,13,2.25
20,11,2018,15,14,2.27
20,11,2018,15,15,2.24
20,11,2018,15,16,2.22
20,11,2018,15,17,2.2
20,11,2018,15,18,2.22
20,11,2018,15,19,2.26
20,11,2018,15,20,2.2
20,11,2018,15,21,2.2
20,11,2018,15,22,2.23
20,11,2018,15,23,2.26
20,11,2018,15,24,2.23
20,11,2018,15,25,2.19
20,11,2018,15,26,2.22
20,11,2018,15,27,2.22
20,11,2018,15,28,2.18
20,11,2018,15,29,2.16
20,11,2018,15,30,2.21
20,11,2018,15,31,2.18
20,11,2018,15,32,2.18
20,11,2018,15,33,2.19
20,11,2018,15,34,2.18
20,11,2018,15,35,2.16
20,11,2018,15,36,2.14
20,11,2018,15,37,2.21
20,11,2018,15,38,2.16
20,11,2018,15,44,2.13
20,11,2018,15,45,2.14
20,11,2018,15,46,2.12
20,11,2018,15,47,2.1
20,11,2018,15,48,2.15
20,11,2018,15,49,2.13
20,11,2018,15,50,2.09
20,11,2018,15,51,2.07
20,11,2018,15,52,2.12
20,11,2018,15,53,2.1
20,11,2018,15,54,2.09
20,11,2018,15,55,2.09
20,11,2018,15,56,2.09
20,11,2018,15,57,2.07
20,11,2018,15,58,2.09
20,11,2018,16,4,2.09
20,11,2018,16,5,2.05
20,11,2018,16,6,2.1
20,11,2018,16,7,2.1
20,11,2018,16,8,2.06
20,11,2018,16,19,1.98
20,11,2018,16,20,2
20,11,2018,16,21,1.96
20,11,2018,16,22,1.98
20,11,2018,16,23,1.98
20,11,2018,16,29,1.96
20,11,2018,16,30,1.94
20,11,2018,16,31,1.93
20,11,2018,16,32,1.98
20,11,2018,16,33,1.93
20,11,2018,16,54,1.87
20,11,2018,16,55,1.87
20,11,2018,16,56,1.87
20,11,2018,16,57,1.86
20,11,2018,16,58,1.88
20,11,2018,17,24,1.84
20,11,2018,17,25,1.85
20,11,2018,17,26,1.81
20,11,2018,17,27,1.81
20,11,2018,17,28,1.81
20,11,2018,17,29,1.81
20,11,2018,17,30,1.8
20,11,2018,17,31,1.8
20,11,2018,17,32,1.8
20,11,2018,17,33,1.8
20,11,2018,17,39,1.79
20,11,2018,17,40,1.8
20,11,2018,17,41,1.75
20,11,2018,17,42,1.76
20,11,2018,17,43,1.8
20,11,2018,17,44,1.78
20,11,2018,17,45,1.75
20,11,2018,17,46,1.78
20,11,2018,17,47,1.8
20,11,2018,17,48,1.76
20,11,2018,17,49,1.75
20,11,2018,17,50,1.81
20,11,2018,17,51,1.79
20,11,2018,17,52,1.76
20,11,2018,17,53,1.79
20,11,2018,17,54,1.79
20,11,2018,17,55,1.79
20,11,2018,17,56,1.79
20,11,2018,17,57,1.78
20,11,2018,17,58,1.79
20,11,2018,17,59,1.79
20,11,2018,18,0,1.75
20,11,2018,18,1,1.81
20,11,2018,18,2,1.77
20,11,2018,18,3,1.76
20,11,2018,18,4,1.77
20,11,2018,18,5,1.77
20,11,2018,18,6,1.79
20,11,2018,18,7,1.79
20,11,2018,18,8,1.77
20,11,2018,18,9,1.81
20,11,2018,18,10,1.74
20,11,2018,18,11,1.77
20,11,2018,18,12,1.78
20,11,2018,18,13,1.75
20,11,2018,18,14,1.76
20,11,2018,18,15,1.79
20,11,2018,18,16,1.77
20,11,2018,18,17,1.8
20,11,2018,18,18,1.75
20,11,2018,18,19,1.78
20,11,2018,18,20,1.76
20,11,2018,18,21,1.75
20,11,2018,18,22,1.76
20,11,2018,18,23,1.74
20,11,2018,18,24,1.73
20,11,2018,18,25,1.8
20,11,2018,18,26,1.75
20,11,2018,18,27,1.77
20,11,2018,18,28,1.74
20,11,2018,18,34,1.76
20,11,2018,18,35,1.81
20,11,2018,18,36,1.78
20,11,2018,18,37,1.8
20,11,2018,18,38,1.75
20,11,2018,18,39,1.78
20,11,2018,18,40,1.8
20,11,2018,18,41,1.77
20,11,2018,18,42,1.81
20,11,2018,18,43,1.78
20,11,2018,18,44,1.78
20,11,2018,18,45,1.78
20,11,2018,18,46,1.8
20,11,2018,18,47,1.76
20,11,2018,18,48,1.82
20,11,2018,18,49,1.8
20,11,2018,18,50,1.8
20,11,2018,18,51,1.78
20,11,2018,18,52,1.78
20,11,2018,18,53,1.77
20,11,2018,18,59,1.79
20,11,2018,19,0,1.83
20,11,2018,19,1,1.81
20,11,2018,19,2,1.79
20,11,2018,19,3,1.79
20,11,2018,19,4,1.82
20,11,2018,19,5,1.78
20,11,2018,19,6,1.83
20,11,2018,19,7,1.83
20,11,2018,19,8,1.8
20,11,2018,19,9,1.79
20,11,2018,19,10,1.83
20,11,2018,19,11,1.83
20,11,2018,19,12,1.84
20,11,2018,19,13,1.82
20,11,2018,19,14,1.84
20,11,2018,19,15,1.85
20,11,2018,19,16,1.82
20,11,2018,19,17,1.82
20,11,2018,19,18,1.86
20,11,2018,19,19,1.81
20,11,2018,19,20,1.81
20,11,2018,19,21,1.88
20,11,2018,19,22,1.86
20,11,2018,19,23,1.84
20,11,2018,19,24,1.86
20,11,2018,19,25,1.85
20,11,2018,19,26,1.87
20,11,2018,19,27,1.86
20,11,2018,19,28,1.84
20,11,2018,19,29,1.85
20,11,2018,19,30,1.87
20,11,2018,19,31,1.88
20,11,2018,19,32,1.87
20,11,2018,19,33,1.88
20,11,2018,19,34,1.86
20,11,2018,19,35,1.89
20,11,2018,19,36,1.88
20,11,2018,19,37,1.89
20,11,2018,19,38,1.9
20,11,2018,19,39,1.89
20,11,2018,19,40,1.91
20,11,2018,19,41,1.89
20,11,2018,19,42,1.93
20,11,2018,19,43,1.87
20,11,2018,19,44,1.88
20,11,2018,19,45,1.94
20,11,2018,19,46,1.9
20,11,2018,19,47,1.93
20,11,2018,19,48,1.9
20,11,2018,19,49,1.92
20,11,2018,19,50,1.95
20,11,2018,19,51,1.92
20,11,2018,19,52,1.94
20,11,2018,19,53,1.91
20,11,2018,19,54,1.95
20,11,2018,19,55,1.95
20,11,2018,19,56,1.93
20,11,2018,19,57,1.95
20,11,2018,19,58,1.93
20,11,2018,19,59,1.94
20,11,2018,20,0,1.93
20,11,2018,20,1,1.92
20,11,2018,20,2,1.97
20,11,2018,20,3,1.96
20,11,2018,20,4,1.99
20,11,2018,20,5,1.97
20,11,2018,20,6,1.94
20,11,2018,20,7,1.99
20,11,2018,20,8,2
20,11,2018,20,9,2.01
20,11,2018,20,10,1.99
20,11,2018,20,11,2
20,11,2018,20,12,2.01
20,11,2018,20,13,2.01
20,11,2018,20,14,2.05
20,11,2018,20,15,2.02
20,11,2018,20,16,2.05
20,11,2018,20,17,2.02
20,11,2018,20,18,2
20,11,2018,20,19,2.04
20,11,2018,20,20,1.99
20,11,2018,20,21,2.04
20,11,2018,20,22,2.05
20,11,2018,20,23,2.01
20,11,2018,20,24,2.01
20,11,2018,20,25,2
20,11,2018,20,26,2.06
20,11,2018,20,27,2.04
20,11,2018,20,28,2.03
20,11,2018,20,29,2.07
20,11,2018,20,30,2.07
20,11,2018,20,31,2.06
20,11,2018,20,32,2.07
20,11,2018,20,33,2.08
20,11,2018,20,34,2.1
20,11,2018,20,35,2.09
20,11,2018,20,36,2.08
20,11,2018,20,37,2.09
20,11,2018,20,38,2.12
20,11,2018,20,39,2.09
20,11,2018,20,40,2.13
20,11,2018,20,41,2.09
20,11,2018,20,42,2.14
20,11,2018,20,43,2.13
20,11,2018,20,44,2.1
20,11,2018,20,45,2.14
20,11,2018,20,46,2.14
20,11,2018,20,47,2.15
20,11,2018,20,48,2.12
20,11,2018,20,49,2.13
20,11,2018,20,50,2.15
20,11,2018,20,51,2.13
20,11,2018,20,52,2.15
20,11,2018,20,53,2.18
20,11,2018,20,54,2.16
20,11,2018,20,55,2.17
20,11,2018,20,56,2.14
20,11,2018,20,57,2.18
20,11,2018,20,58,2.18
20,11,2018,20,59,2.17
20,11,2018,21,0,2.24
20,11,2018,21,1,2.24
20,11,2018,21,2,2.23
20,11,2018,21,3,2.19
20,11,2018,21,4,2.2
20,11,2018,21,5,2.2
20,11,2018,21,6,2.19
20,11,2018,21,7,2.23
20,11,2018,21,8,2.23
20,11,2018,21,9,2.2
20,11,2018,21,10,2.24
20,11,2018,21,11,2.29
20,11,2018,21,12,2.21
20,11,2018,21,13,2.22
20,11,2018,21,14,2.25
20,11,2018,21,15,2.27
20,11,2018,21,16,2.26
20,11,2018,21,17,2.28
20,11,2018,21,18,2.27
20,11,2018,21,19,2.26
20,11,2018,21,20,2.24
20,11,2018,21,21,2.31
20,11,2018,21,22,2.29
20,11,2018,21,23,2.33
20,11,2018,21,24,2.34
20,11,2018,21,25,2.27
20,11,2018,21,26,2.39
20,11,2018,21,27,2.33
20,11,2018,21,28,2.34
20,11,2018,21,29,2.32
20,11,2018,21,30,2.3
20,11,2018,21,31,2.34
20,11,2018,21,32,2.35
20,11,2018,21,33,2.33
20,11,2018,21,34,2.35
20,11,2018,21,35,2.35
20,11,2018,21,36,2.37
20,11,2018,21,37,2.32
20,11,2018,21,38,2.35
20,11,2018,21,39,2.37
20,11,2018,21,40,2.35
20,11,2018,21,41,2.34
20,11,2018,21,42,2.43
20,11,2018,21,43,2.45
20,11,2018,21,44,2.34
20,11,2018,21,45,2.39
20,11,2018,21,46,2.43
20,11,2018,21,47,2.4
20,11,2018,21,48,2.38
20,11,2018,21,49,2.44
20,11,2018,21,50,2.45
20,11,2018,21,51,2.41
20,11,2018,21,52,2.43
20,11,2018,21,53,2.46
20,11,2018,21,54,2.45
20,11,2018,21,55,2.46
20,11,2018,21,56,2.42
20,11,2018,21,57,2.5
20,11,2018,21,58,2.44
20,11,2018,21,59,2.44
20,11,2018,22,0,2.49
20,11,2018,22,1,2.46
20,11,2018,22,2,2.42
20,11,2018,22,3,2.46
20,11,2018,22,9,2.47
20,11,2018,22,10,2.51
20,11,2018,22,11,2.5
20,11,2018,22,12,2.51
20,11,2018,22,13,2.52
20,11,2018,22,14,2.5
20,11,2018,22,15,2.53
20,11,2018,22,16,2.54
20,11,2018,22,17,2.5
20,11,2018,22,18,2.56
20,11,2018,22,19,2.53
20,11,2018,22,20,2.55
20,11,2018,22,21,2.53
20,11,2018,22,22,2.57
20,11,2018,22,23,2.58
20,11,2018,22,24,2.54
20,11,2018,22,25,2.59
20,11,2018,22,26,2.59
20,11,2018,22,27,2.57
20,11,2018,22,28,2.6
20,11,2018,22,34,2.59
20,11,2018,22,35,2.69
20,11,2018,22,36,2.65
20,11,2018,22,37,2.64
20,11,2018,22,38,2.63
20,11,2018,22,39,2.65
20,11,2018,22,40,2.65
20,11,2018,22,41,2.66
20,11,2018,22,42,2.59
20,11,2018,22,43,2.64
20,11,2018,22,44,2.64
20,11,2018,22,45,2.67
20,11,2018,22,46,2.66
20,11,2018,22,47,2.68
20,11,2018,22,48,2.67
20,11,2018,22,49,2.61
20,11,2018,22,50,2.67
20,11,2018,22,51,2.71
20,11,2018,22,52,2.69
20,11,2018,22,53,2.69
20,11,2018,22,54,2.66
20,11,2018,22,55,2.72
20,11,2018,22,56,2.64
20,11,2018,22,57,2.69
20,11,2018,22,58,2.73
20,11,2018,22,59,2.67
20,11,2018,23,0,2.67
20,11,2018,23,1,2.69
20,11,2018,23,2,2.73
20,11,2018,23,3,2.73
20,11,2018,23,4,2.7
20,11,2018,23,5,2.81
20,11,2018,23,6,2.7
20,11,2018,23,7,2.69
20,11,2018,23,8,2.75
20,11,2018,23,9,2.77
20,11,2018,23,10,2.74
20,11,2018,23,11,2.73
20,11,2018,23,12,2.75
20,11,2018,23,13,2.75
20,11,2018,23,14,2.73
20,11,2018,23,15,2.79
20,11,2018,23,16,2.78
20,11,2018,23,17,2.74
20,11,2018,23,18,2.79
20,11,2018,23,19,2.79
20,11,2018,23,20,2.75
20,11,2018,23,21,2.76
20,11,2018,23,22,2.79
20,11,2018,23,23,2.82
20,11,2018,23,24,2.74
20,11,2018,23,25,2.78
20,11,2018,23,26,2.8
20,11,2018,23,27,2.79
20,11,2018,23,28,2.76
20,11,2018,23,29,2.78
20,11,2018,23,30,2.78
20,11,2018,23,31,2.79
20,11,2018,23,32,2.81
20,11,2018,23,33,2.81
20,11,2018,23,34,2.78
20,11,2018,23,35,2.79
20,11,2018,23,36,2.84
20,11,2018,23,37,2.85
20,11,2018,23,38,2.77
20,11,2018,23,39,2.81
20,11,2018,23,40,2.81
20,11,2018,23,41,2.83
20,11,2018,23,42,2.79
20,11,2018,23,43,2.85
20,11,2018,23,44,2.81
20,11,2018,23,45,2.81
20,11,2018,23,46,2.83
20,11,2018,23,47,2.86
20,11,2018,23,48,2.83
20,11,2018,23,49,2.89
20,11,2018,23,50,2.84
20,11,2018,23,51,2.84
20,11,2018,23,52,2.86
20,11,2018,23,53,2.83
20,11,2018,23,54,2.8
20,11,2018,23,55,2.88
20,11,2018,23,56,2.82
20,11,2018,23,57,2.84
20,11,2018,23,58,2.85
20,11,2018,23,59,2.83
21,11,2018,0,0,2.83
21,11,2018,0,1,2.85
21,11,2018,0,2,2.84
21,11,2018,0,3,2.88
21,11,2018,0,4,2.85
21,11,2018,0,5,2.87
21,11,2018,0,6,2.88
21,11,2018,0,7,2.86
21,11,2018,0,8,2.84
21,11,2018,0,14,2.82
21,11,2018,0,15,2.87
21,11,2018,0,16,2.9
21,11,2018,0,17,2.87
21,11,2018,0,18,2.85
21,11,2018,0,19,2.91
21,11,2018,0,20,2.93
21,11,2018,0,21,2.86
21,11,2018,0,22,2.9
21,11,2018,0,23,2.9
21,11,2018,0,24,2.85
21,11,2018,0,25,2.88
21,11,2018,0,26,2.9
21,11,2018,0,27,2.87
21,11,2018,0,28,2.89
21,11,2018,0,29,2.9
21,11,2018,0,30,2.93
21,11,2018,0,31,2.83
21,11,2018,0,32,2.85
21,11,2018,0,33,2.9
21,11,2018,0,34,2.89
21,11,2018,0,35,2.83
21,11,2018,0,36,2.87
21,11,2018,0,37,2.89
21,11,2018,0,38,2.86
21,11,2018,0,39,2.88
21,11,2018,0,40,2.91
21,11,2018,0,41,2.86
21,11,2018,0,42,2.83
21,11,2018,0,43,2.92
21,11,2018,0,44,2.91
21,11,2018,0,45,2.82
21,11,2018,0,46,2.89
21,11,2018,0,47,2.89
21,11,2018,0,48,2.89
21,11,2018,0,49,2.86
21,11,2018,0,50,2.91
21,11,2018,0,51,2.87
21,11,2018,0,52,2.88
21,11,2018,0,53,2.9
21,11,2018,0,54,2.91
21,11,2018,0,55,2.87
21,11,2018,0,56,2.93
21,11,2018,0,57,2.83
21,11,2018,0,58,2.93
21,11,2018,0,59,2.88
21,11,2018,1,0,2.9
21,11,2018,1,1,2.88
21,11,2018,1,2,2.86
21,11,2018,1,3,2.88
21,11,2018,1,4,2.86
21,11,2018,1,5,2.9
21,11,2018,1,6,2.84
21,11,2018,1,7,2.88
21,11,2018,1,8,2.9
21,11,2018,1,9,2.85
21,11,2018,1,10,2.84
21,11,2018,1,11,2.87
21,11,2018,1,12,2.86
21,11,2018,1,13,2.88
21,11,2018,1,14,2.87
21,11,2018,1,15,2.85
21,11,2018,1,16,2.84
21,11,2018,1,17,2.88
21,11,2018,1,18,2.84
21,11,2018,1,19,2.83
21,11,2018,1,20,2.87
21,11,2018,1,21,2.83
21,11,2018,1,22,2.86
21,11,2018,1,23,2.87
21,11,2018,1,24,2.84
21,11,2018,1,25,2.79
21,11,2018,1,26,2.88
21,11,2018,1,27,2.81
21,11,2018,1,28,2.84
21,11,2018,1,29,2.81
21,11,2018,1,30,2.84
21,11,2018,1,31,2.82
21,11,2018,1,32,2.87
21,11,2018,1,33,2.86
21,11,2018,1,34,2.83
21,11,2018,1,35,2.85
21,11,2018,1,36,2.83
21,11,2018,1,37,2.78
21,11,2018,1,38,2.81
21,11,2018,1,39,2.8
21,11,2018,1,40,2.81
21,11,2018,1,41,2.87
21,11,2018,1,42,2.85
21,11,2018,1,43,2.83
21,11,2018,2,29,2.75
21,11,2018,2,30,2.66
21,11,2018,2,31,2.65
21,11,2018,2,32,2.67
21,11,2018,2,33,2.7
21,11,2018,2,44,2.59
21,11,2018,2,45,2.63
21,11,2018,2,46,2.62
21,11,2018,2,47,2.62
21,11,2018,2,48,2.64
21,11,2018,2,59,2.56
21,11,2018,3,0,2.61
21,11,2018,3,1,2.54
21,11,2018,3,2,2.6
21,11,2018,3,3,2.59
21,11,2018,3,4,2.54
21,11,2018,3,5,2.54
21,11,2018,3,6,2.52
21,11,2018,3,7,2.59
21,11,2018,3,8,2.51
21,11,2018,3,9,2.56
21,11,2018,3,10,2.57
21,11,2018,3,11,2.48
21,11,2018,3,12,2.53
21,11,2018,3,13,2.54
21,11,2018,3,14,2.48
21,11,2018,3,15,2.53
21,11,2018,3,16,2.54
21,11,2018,3,17,2.48
21,11,2018,3,18,2.45
21,11,2018,3,19,2.55
21,11,2018,3,20,2.44
21,11,2018,3,21,2.51
21,11,2018,3,22,2.47
21,11,2018,3,23,2.46
21,11,2018,3,24,2.52
21,11,2018,3,25,2.44
21,11,2018,3,26,2.46
21,11,2018,3,27,2.43
21,11,2018,3,28,2.47
21,11,2018,3,29,2.42
21,11,2018,3,30,2.41
21,11,2018,3,31,2.49
21,11,2018,3,32,2.4
21,11,2018,3,33,2.44
21,11,2018,3,34,2.46
21,11,2018,3,35,2.4
21,11,2018,3,36,2.45
21,11,2018,3,37,2.39
21,11,2018,3,38,2.42
21,11,2018,3,39,2.4
21,11,2018,3,40,2.42
